time, contact_status_left, contact_status_right,pc-x_left, pc-y_left, pc-z_left, pc-x_right, pc-y_right, pc-z_right,x-COM, y-COM, z-COM, h_x, h_y, h_z,Fx-left, Fy-left, Fz-left, Fx-right, Fy-right, Fz-right
6.19,1,1,0.25,0.03,0,0.2,-0.03,0,0.23991,0.017554,0.16413,0.098423,0.11385,0.12063,-0.76796,-0.94708,12.789,0.43851,0.52256,1.8019
6.2,1,1,0.25,0.03,0,0.2,-0.03,0,0.24055,0.018302,0.16493,0.096233,0.11091,0.12179,-0.72364,-0.89644,12.995,0.34703,0.41334,1.4103
6.21,1,1,0.25,0.03,0,0.2,-0.03,0,0.24119,0.01903,0.16573,0.093654,0.10749,0.12149,-0.67928,-0.8459,13.192,0.24823,0.2955,0.99825
6.22,1,1,0.25,0.03,0,0.2,-0.03,0,0.24179,0.019717,0.16652,0.09021,0.103,0.11795,-0.63652,-0.79756,13.366,0.13685,0.16281,0.54513
6.23,1,1,0.25,0.03,0,0.2,-0.03,0,0.24239,0.020403,0.1673,0.086765,0.098502,0.11442,-0.59295,-0.74829,13.541,0.02222,0.026421,0.087694
6.24,1,0,0.25,0.03,0,0.2,-0.03,0,0.24293,0.021014,0.16799,0.081822,0.092168,0.10508,-0.55369,-0.70455,13.681,-2.0794e-33,-2.4709e-33,-8.1369e-33
6.25,1,0,0.25,0.03,0,0.2,-0.03,0,0.24346,0.021607,0.16866,0.076527,0.0854,0.094379,-0.51514,-0.66177,13.814,-8.5992e-34,-1.0211e-33,-3.3372e-33
6.26,1,0,0.25,0.03,0,0.2,-0.03,0,0.24396,0.022167,0.16928,0.071506,0.078931,0.084658,-0.47781,-0.62067,13.936,0,0,0
6.27,1,0,0.25,0.03,0,0.2,-0.03,0,0.24441,0.022656,0.16979,0.067097,0.07313,0.077126,-0.44395,-0.58412,14.03,0,0,0
6.28,1,0,0.25,0.03,0,0.2,-0.03,0,0.24486,0.023144,0.17031,0.062687,0.06733,0.069594,-0.40983,-0.54729,14.125,0,0,0
6.29,1,0,0.25,0.03,0,0.2,-0.03,0,0.24525,0.02356,0.17074,0.058911,0.062198,0.063889,-0.37935,-0.51539,14.196,0,0,0
6.3,1,0,0.25,0.03,0,0.2,-0.03,0,0.24563,0.023959,0.17115,0.055284,0.057224,0.058614,-0.34963,-0.48456,14.262,0,0,0
6.31,1,0,0.25,0.03,0,0.2,-0.03,0,0.246,0.024334,0.17153,0.051869,0.052464,0.053821,-0.32103,-0.45536,14.321,0,0,0
6.32,1,0,0.25,0.03,0,0.2,-0.03,0,0.24632,0.024656,0.17187,0.048927,0.04818,0.050104,-0.29513,-0.43,14.364,0,0,0
6.33,1,0,0.25,0.03,0,0.2,-0.03,0,0.24665,0.024978,0.1722,0.045986,0.043897,0.046387,-0.26918,-0.40459,14.408,0,0,0
6.34,1,0,0.25,0.03,0,0.2,-0.03,0,0.24694,0.025246,0.1725,0.043532,0.04007,0.043506,-0.24587,-0.38321,14.439,0,0,0
6.35,1,0,0.25,0.03,0,0.2,-0.03,0,0.24722,0.025502,0.17278,0.041192,0.03635,0.040821,-0.22317,-0.36279,14.466,0,0,0
6.36,1,0,0.25,0.03,0,0.2,-0.03,0,0.2475,0.025739,0.17305,0.039016,0.03277,0.038336,-0.20129,-0.34374,14.49,0,0,0
6.37,1,0,0.25,0.03,0,0.2,-0.03,0,0.24774,0.025937,0.17329,0.037206,0.029499,0.036295,-0.18124,-0.32779,14.506,0,0,0
6.38,1,0,0.25,0.03,0,0.2,-0.03,0,0.24799,0.026134,0.17353,0.035396,0.026229,0.034254,-0.1612,-0.31185,14.521,0,0,0
6.39,1,0,0.25,0.03,0,0.2,-0.03,0,0.24822,0.02629,0.17375,0.033968,0.023236,0.032504,-0.14283,-0.29918,14.53,0,0,0
6.4,1,0,0.25,0.03,0,0.2,-0.03,0,0.24844,0.026436,0.17396,0.03263,0.020309,0.030822,-0.12487,-0.2873,14.537,0,0,0
6.41,1,0,0.25,0.03,0,0.2,-0.03,0,0.24866,0.026567,0.17416,0.031424,0.017459,0.029188,-0.10739,-0.27657,14.543,0,0,0
6.42,1,0,0.25,0.03,0,0.2,-0.03,0,0.24886,0.026666,0.17435,0.030514,0.014779,0.027658,-0.090944,-0.26839,14.544,0,0,0
6.43,1,0,0.25,0.03,0,0.2,-0.03,0,0.24906,0.026766,0.17453,0.029604,0.0121,0.026129,-0.074531,-0.26024,14.545,0,0,0
6.44,1,0,0.25,0.03,0,0.2,-0.03,0,0.24926,0.02683,0.17469,0.029016,0.0095485,0.024601,-0.058898,-0.25486,14.542,0,0,0
6.45,1,0,0.25,0.03,0,0.2,-0.03,0,0.24945,0.026886,0.17485,0.028502,0.0070274,0.023073,-0.043477,-0.25016,14.539,0,0,0
6.46,1,0,0.25,0.03,0,0.2,-0.03,0,0.24964,0.026929,0.175,0.028106,0.0045294,0.02151,-0.028218,-0.24648,14.534,0,0,0
6.47,1,0,0.25,0.03,0,0.2,-0.03,0,0.24982,0.026944,0.17514,0.027971,0.0020827,0.019868,-0.013282,-0.24507,14.527,0,0,0
6.48,1,0,0.25,0.03,0,0.2,-0.03,0,0.25001,0.026959,0.17527,0.027836,-0.000364,0.018225,0.0016176,-0.24366,14.52,0,0,0
6.49,1,0,0.25,0.03,0,0.2,-0.03,0,0.2502,0.026941,0.17538,0.028003,-0.0028164,0.016412,0.016546,-0.24488,14.51,0,0,0
6.5,1,0,0.25,0.03,0,0.2,-0.03,0,0.25038,0.026915,0.17548,0.02824,-0.0052701,0.014558,0.031451,-0.24671,14.499,0,0,0
6.51,1,0,0.25,0.03,0,0.2,-0.03,0,0.25057,0.026876,0.17558,0.028594,-0.0077511,0.01261,0.046494,-0.24955,14.486,0,0,0
6.52,1,0,0.25,0.03,0,0.2,-0.03,0,0.25077,0.026809,0.17565,0.02921,-0.010293,0.01045,0.061892,-0.25465,14.471,0,0,0
6.53,1,0,0.25,0.03,0,0.2,-0.03,0,0.25096,0.026741,0.17572,0.029825,-0.012835,0.0082896,0.077246,-0.25974,14.456,0,0,0
6.54,1,0,0.25,0.03,0,0.2,-0.03,0,0.25116,0.026639,0.17575,0.030762,-0.015516,0.0057941,0.093427,-0.26759,14.437,0,0,0
6.55,1,0,0.25,0.03,0,0.2,-0.03,0,0.25137,0.026527,0.17579,0.031774,-0.018229,0.0032195,0.10976,-0.27607,14.417,0,0,0
6.56,1,0,0.25,0.03,0,0.2,-0.03,0,0.25159,0.026402,0.1758,0.032918,-0.021023,0.00047423,0.12654,-0.28567,14.395,0,0,0
6.57,1,0,0.25,0.03,0,0.2,-0.03,0,0.25181,0.026243,0.17579,0.034357,-0.023996,-0.0026523,0.14437,-0.29778,14.368,0,0,0
6.58,1,0,0.25,0.03,0,0.2,-0.03,0,0.25204,0.026085,0.17577,0.035797,-0.026969,-0.0057789,0.16213,-0.30984,14.34,0,0,0
6.59,1,0,0.25,0.03,0,0.2,-0.03,0,0.25229,0.025884,0.17571,0.037617,-0.030228,-0.0095013,0.18157,-0.32511,14.306,0,0,0
6.6,1,0,0.25,0.03,0,0.2,-0.03,0,0.25255,0.025674,0.17563,0.039528,-0.033555,-0.013364,0.20134,-0.34109,14.269,0,0,0
6.61,1,0,0.25,0.03,0,0.2,-0.03,0,0.25281,0.025445,0.17553,0.041601,-0.037023,-0.017532,0.22186,-0.35838,14.228,0,0,0
6.62,1,0,0.25,0.03,0,0.2,-0.03,0,0.25311,0.025175,0.17539,0.04404,-0.040806,-0.022382,0.24418,-0.37867,14.179,0,0,0
6.63,1,0,0.25,0.03,0,0.2,-0.03,0,0.2534,0.024905,0.17524,0.046478,-0.04459,-0.027231,0.26638,-0.39884,14.129,0,0,0
6.64,1,0,0.25,0.03,0,0.2,-0.03,0,0.25373,0.024581,0.17502,0.049401,-0.048836,-0.033153,0.29118,-0.42295,14.066,0,0,0
6.65,1,0,0.25,0.03,0,0.2,-0.03,0,0.25406,0.024243,0.17478,0.052438,-0.05319,-0.039328,0.31644,-0.44783,13.999,0,0,0
6.66,1,0,0.25,0.03,0,0.2,-0.03,0,0.25442,0.023882,0.17451,0.055687,-0.05776,-0.046052,0.34278,-0.47428,13.926,0,0,0
6.67,1,0,0.25,0.03,0,0.2,-0.03,0,0.25481,0.023466,0.17415,0.059408,-0.06281,-0.054003,0.37168,-0.50436,13.836,0,0,0
6.68,1,0,0.25,0.03,0,0.2,-0.03,0,0.25521,0.02305,0.17379,0.063128,-0.06786,-0.061955,0.40031,-0.53415,13.747,0,0,0
6.69,1,0,0.25,0.03,0,0.2,-0.03,0,0.25565,0.022561,0.17332,0.067481,-0.073584,-0.071824,0.43248,-0.56872,13.634,0,0,0
6.7,1,0,0.25,0.03,0,0.2,-0.03,0,0.25612,0.022055,0.17281,0.071982,-0.079466,-0.082146,0.46515,-0.60405,13.516,0,0,0
6.71,1,0,0.25,0.03,0,0.2,-0.03,0,0.2566,0.021516,0.17224,0.076758,-0.08565,-0.093437,0.49908,-0.64109,13.386,0.048863,0.044475,0.14869
6.72,1,0,0.25,0.03,0,0.2,-0.03,0,0.25715,0.020903,0.17153,0.082148,-0.09251,-0.10689,0.53621,-0.68232,13.231,0.20876,0.18604,0.62674
6.73,1,0,0.25,0.03,0,0.2,-0.03,0,0.25769,0.020291,0.17083,0.087538,-0.09937,-0.12035,0.57271,-0.72285,13.076,0.37165,0.32425,1.1009
6.74,1,1,0.25,0.03,0,0.3,-0.03,0,0.2583,0.019602,0.16999,0.091385,-0.10434,-0.1275,0.61302,-0.76829,12.889,-0.37591,0.44711,1.5313
6.75,1,1,0.25,0.03,0,0.3,-0.03,0,0.25891,0.018895,0.16913,0.094869,-0.10887,-0.13316,0.65346,-0.81401,12.695,-0.47363,0.56366,1.948
6.76,1,1,0.25,0.03,0,0.3,-0.03,0,0.25955,0.018169,0.16825,0.097937,-0.11288,-0.13713,0.69391,-0.85988,12.493,-0.5647,0.67242,2.3463
6.77,1,1,0.25,0.03,0,0.3,-0.03,0,0.26021,0.017401,0.16734,0.10007,-0.11574,-0.13732,0.73531,-0.90717,12.271,-0.6448,0.76817,2.7089
6.78,1,1,0.25,0.03,0,0.3,-0.03,0,0.26087,0.016633,0.16643,0.10221,-0.11861,-0.13751,0.77546,-0.953,12.051,-0.72193,0.86048,3.0674
6.79,1,1,0.25,0.03,0,0.3,-0.03,0,0.26156,0.015834,0.16553,0.10363,-0.12057,-0.1349,0.81464,-0.99794,11.817,-0.78902,0.94086,3.394
6.8,1,1,0.25,0.03,0,0.3,-0.03,0,0.26225,0.015028,0.16465,0.10488,-0.12232,-0.13163,0.85243,-1.0413,11.581,-0.85162,1.0159,3.7104
6.81,1,1,0.25,0.03,0,0.3,-0.03,0,0.26295,0.014214,0.16378,0.10596,-0.12384,-0.12772,0.88866,-1.0829,11.344,-0.90939,1.0853,4.0154
6.82,1,1,0.25,0.03,0,0.3,-0.03,0,0.26366,0.013385,0.16297,0.10663,-0.12485,-0.12238,0.92311,-1.1226,11.102,-0.95995,1.1461,4.2998
6.83,1,1,0.25,0.03,0,0.3,-0.03,0,0.26437,0.012556,0.16215,0.1073,-0.12586,-0.11704,0.95592,-1.1604,10.861,-1.0079,1.2037,4.5811
6.84,1,1,0.25,0.03,0,0.3,-0.03,0,0.26508,0.011716,0.16142,0.10767,-0.12649,-0.11078,0.98656,-1.1958,10.619,-1.0493,1.2536,4.8451
6.85,1,1,0.25,0.03,0,0.3,-0.03,0,0.2658,0.010874,0.1607,0.10798,-0.12702,-0.1043,1.0153,-1.229,10.377,-1.0873,1.2995,5.1033
6.86,1,1,0.25,0.03,0,0.3,-0.03,0,0.26652,0.01003,0.16002,0.10822,-0.12746,-0.097663,1.0421,-1.2599,10.137,-1.1218,1.3411,5.3552
6.87,1,1,0.25,0.03,0,0.3,-0.03,0,0.26724,0.0091818,0.15941,0.10831,-0.1277,-0.09065,1.0666,-1.2881,9.8981,-1.1515,1.3771,5.5967
6.88,1,1,0.25,0.03,0,0.3,-0.03,0,0.26795,0.0083334,0.15881,0.1084,-0.12793,-0.083637,1.0892,-1.3142,9.6603,-1.1788,1.4102,5.8363
6.89,1,1,0.25,0.03,0,0.3,-0.03,0,0.26867,0.0074831,0.1583,0.10839,-0.12803,-0.076473,1.1093,-1.3374,9.4248,-1.2018,1.4381,6.068
6.9,1,1,0.25,0.03,0,0.3,-0.03,0,0.26939,0.0066322,0.15781,0.10837,-0.1281,-0.069272,1.1274,-1.3583,9.1906,-1.2221,1.4629,6.2967
6.91,1,1,0.25,0.03,0,0.3,-0.03,0,0.27011,0.0057813,0.15736,0.10833,-0.12814,-0.062069,1.1434,-1.3766,8.9582,-1.2397,1.4843,6.5227
6.92,1,1,0.25,0.03,0,0.3,-0.03,0,0.27083,0.0049301,0.15699,0.10825,-0.12811,-0.054861,1.157,-1.3921,8.7281,-1.2538,1.5016,6.7447
6.93,1,1,0.25,0.03,0,0.3,-0.03,0,0.27155,0.0040789,0.15663,0.10818,-0.12809,-0.047653,1.1686,-1.4053,8.499,-1.2658,1.5164,6.9656
6.94,1,1,0.25,0.03,0,0.3,-0.03,0,0.27227,0.0032283,0.15635,0.10809,-0.12803,-0.040493,1.1776,-1.4155,8.2723,-1.2746,1.5275,7.1844
6.95,1,1,0.25,0.03,0,0.3,-0.03,0,0.27299,0.0023779,0.15611,0.10801,-0.12797,-0.033343,1.1846,-1.4232,8.0466,-1.2811,1.5357,7.4021
6.96,1,1,0.25,0.03,0,0.3,-0.03,0,0.27371,0.0015278,0.15589,0.10792,-0.1279,-0.02621,1.1893,-1.4283,7.8219,-1.2852,1.5411,7.6193
6.97,1,1,0.25,0.03,0,0.3,-0.03,0,0.27442,0.00067849,0.15576,0.10785,-0.12783,-0.019114,1.1914,-1.4304,7.5986,-1.2867,1.5434,7.8363
6.98,1,1,0.25,0.03,0,0.3,-0.03,0,0.27514,-0.0001708,0.15564,0.10778,-0.12775,-0.012017,1.1916,-1.4301,7.3756,-1.2861,1.5431,8.053
6.99,1,1,0.25,0.03,0,0.3,-0.03,0,0.27586,-0.001019,0.1556,0.10772,-0.12767,-0.0049305,1.189,-1.4264,7.153,-1.2828,1.5398,8.2708
7,1,1,0.25,0.03,0,0.3,-0.03,0,0.27657,-0.001867,0.15559,0.10766,-0.12759,0.0021539,1.1841,-1.4201,6.9304,-1.2775,1.5339,8.4889
7.01,1,1,0.25,0.03,0,0.3,-0.03,0,0.27729,-0.0027146,0.15561,0.10761,-0.12751,0.0092489,1.1768,-1.4109,6.7074,-1.2699,1.5254,8.7077
7.02,1,1,0.25,0.03,0,0.3,-0.03,0,0.278,-0.0035611,0.15572,0.10756,-0.12742,0.016368,1.1665,-1.3982,6.483,-1.2598,1.5141,8.9284
7.03,1,1,0.25,0.03,0,0.3,-0.03,0,0.27872,-0.0044077,0.15582,0.10752,-0.12732,0.023486,1.1542,-1.383,6.2584,-1.2478,1.5004,9.1494
7.04,1,1,0.25,0.03,0,0.3,-0.03,0,0.27943,-0.0052527,0.15603,0.10746,-0.1272,0.03065,1.1383,-1.3636,6.0301,-1.2334,1.4838,9.373
7.05,1,1,0.25,0.03,0,0.3,-0.03,0,0.28014,-0.0060974,0.15625,0.10741,-0.12707,0.037824,1.12,-1.3413,5.8004,-1.2168,1.4647,9.5976
7.06,1,1,0.25,0.03,0,0.3,-0.03,0,0.28086,-0.0069412,0.15651,0.10734,-0.12691,0.045004,1.0988,-1.3155,5.5679,-1.1981,1.4431,9.8235
7.07,1,1,0.25,0.03,0,0.3,-0.03,0,0.28157,-0.007783,0.15686,0.10723,-0.12668,0.052197,1.0737,-1.2851,5.3295,-1.1771,1.4188,10.052
7.08,1,1,0.25,0.03,0,0.3,-0.03,0,0.28228,-0.0086248,0.1572,0.10713,-0.12646,0.059391,1.0464,-1.252,5.09,-1.1541,1.3922,10.281
7.09,1,1,0.25,0.03,0,0.3,-0.03,0,0.28299,-0.0094624,0.15764,0.10693,-0.1261,0.06649,1.0142,-1.2131,4.8403,-1.1287,1.3628,10.511
7.1,1,1,0.25,0.03,0,0.3,-0.03,0,0.2837,-0.010299,0.1581,0.10671,-0.12571,0.073567,0.97892,-1.1706,4.587,-1.1012,1.331,10.743
7.11,1,1,0.25,0.03,0,0.3,-0.03,0,0.28441,-0.011133,0.1586,0.10643,-0.12523,0.080521,0.93992,-1.1236,4.3271,-1.0718,1.2969,10.976
7.12,1,1,0.25,0.03,0,0.3,-0.03,0,0.28511,-0.011961,0.15918,0.106,-0.12455,0.087199,0.89539,-1.07,4.054,-1.04,1.2602,11.209
7.13,1,1,0.25,0.03,0,0.3,-0.03,0,0.28582,-0.012789,0.15975,0.10558,-0.12387,0.093878,0.84829,-1.0134,3.7789,-1.0065,1.2215,11.443
7.14,1,1,0.25,0.03,0,0.3,-0.03,0,0.28652,-0.013604,0.16042,0.10486,-0.12281,0.099829,0.79378,-0.94792,3.483,-0.97081,1.1803,11.674
7.15,1,1,0.25,0.03,0,0.3,-0.03,0,0.28721,-0.014417,0.1611,0.10408,-0.12167,0.10561,0.73541,-0.87788,3.1802,-0.93338,1.1371,11.905
7.16,1,1,0.25,0.03,0,0.3,-0.03,0,0.2879,-0.015222,0.1618,0.10313,-0.1203,0.11086,0.67183,-0.80167,2.865,-0.89426,1.092,12.135
7.17,1,1,0.25,0.03,0,0.3,-0.03,0,0.28858,-0.01601,0.16256,0.10179,-0.11844,0.11494,0.59987,-0.71549,2.5252,-0.85347,1.0451,12.357
7.18,1,1,0.25,0.03,0,0.3,-0.03,0,0.28925,-0.016798,0.16333,0.10045,-0.11658,0.11902,0.52497,-0.6259,2.1822,-0.81126,0.99662,12.581
7.19,1,1,0.25,0.03,0,0.3,-0.03,0,0.28991,-0.017553,0.16412,0.098423,-0.11385,0.12074,0.43859,-0.52265,1.8023,-0.76803,0.94718,12.79
7.2,1,1,0.25,0.03,0,0.3,-0.03,0,0.29055,-0.018301,0.16493,0.096233,-0.11091,0.1219,0.3471,-0.41342,1.4106,-0.72371,0.89653,12.996
7.21,1,1,0.25,0.03,0,0.3,-0.03,0,0.29119,-0.01903,0.16573,0.093655,-0.10749,0.12161,0.24828,-0.29556,0.99847,-0.67935,0.84599,13.192
7.22,1,1,0.25,0.03,0,0.3,-0.03,0,0.29179,-0.019716,0.16651,0.09021,-0.103,0.11809,0.13688,-0.16285,0.54525,-0.63658,0.79763,13.366
7.23,1,1,0.25,0.03,0,0.3,-0.03,0,0.29239,-0.020403,0.1673,0.086765,-0.098502,0.11456,0.022225,-0.026427,0.087713,-0.593,0.74835,13.541
7.24,0,1,0.25,0.03,0,0.3,-0.03,0,0.29293,-0.021014,0.16799,0.081822,-0.092167,0.10523,1.0197e-33,-1.2117e-33,3.9903e-33,-0.55373,0.7046,13.682
